2015/12/22,19.81,19.81,19.81,19.81,38400.00,760704.00
2015/12/23,21.79,21.79,21.79,21.79,11201.00,244070.00
2015/12/24,23.97,23.97,23.97,23.97,24400.00,584868.00
2015/12/25,26.37,26.37,26.37,26.37,21100.00,556407.00
2015/12/28,29.01,29.01,29.01,29.01,51000.00,1479510.00
2015/12/29,31.91,31.91,31.91,31.91,39100.00,1247681.00
2015/12/30,35.10,35.10,35.10,35.10,62300.00,2186730.00
2015/12/31,38.61,38.61,38.61,38.61,146800.00,5667948.00
2016/01/04,42.47,42.47,42.47,42.47,375100.00,15930497.00
2016/01/05,46.72,46.72,46.72,46.72,4478496.00,209235328.00
2016/01/06,51.39,51.39,51.39,51.39,745900.00,38331800.00
2016/01/07,56.53,56.53,54.20,56.24,6701929.00,378426496.00
2016/01/08,60.00,61.86,57.00,61.86,24891844.00,1509149440.00
2016/01/11,55.67,58.18,55.67,55.67,14201168.00,794980224.00
2016/01/12,50.10,51.80,50.10,50.10,3150300.00,158217792.00
2016/01/13,45.09,47.96,45.09,45.09,19890228.00,909576064.00
2016/01/14,42.30,45.30,42.00,44.05,14394153.00,628006400.00
2016/01/15,44.00,44.99,39.65,39.65,12577163.00,520899712.00
2016/01/18,37.00,39.98,36.09,37.86,12121325.00,460752704.00
2016/01/19,37.50,41.20,37.50,39.96,12844586.00,509490080.00
2016/01/20,39.37,40.18,36.68,37.06,11510648.00,440372672.00
2016/01/21,35.95,36.47,33.35,33.35,11430814.00,400889088.00
2016/01/22,34.08,36.69,33.52,36.69,16471059.00,589926400.00
2016/01/25,36.50,38.15,36.09,38.03,15408689.00,570347456.00
2016/01/26,37.00,37.00,34.23,34.23,10114546.00,356099968.00
2016/01/27,34.00,37.65,33.36,37.65,14564162.00,521461056.00
2016/01/28,37.64,39.00,35.90,36.91,15535725.00,583581568.00
2016/01/29,35.80,39.80,34.06,38.01,13873093.00,522221152.00
2016/02/01,37.15,38.29,35.23,36.73,9989477.00,369087360.00
2016/02/02,36.35,37.95,36.35,37.36,9251467.00,343949856.00
2016/02/03,36.00,36.65,35.10,36.28,7702385.00,276162848.00
2016/02/04,36.28,39.38,36.28,38.09,12385026.00,470510112.00
2016/02/05,38.15,38.45,36.16,36.29,7718324.00,285355232.00
2016/02/15,33.99,35.48,33.60,34.98,5786288.00,199879760.00
2016/02/16,35.09,36.53,35.09,36.06,6923593.00,249037600.00
2016/02/17,35.75,37.80,35.51,36.64,7770216.00,284411872.00
2016/02/18,37.10,38.00,35.93,37.15,9949298.00,367977536.00
2016/02/19,36.76,38.99,36.32,38.52,8986705.00,336104256.00
2016/02/22,38.68,40.00,38.30,39.33,10809698.00,423229920.00
2016/02/23,38.93,40.49,38.56,39.96,10356916.00,409441376.00
2016/02/24,39.49,39.88,37.30,38.23,7985639.00,307206816.00
2016/02/25,37.94,38.00,34.41,34.41,8198068.00,293690624.00
2016/02/26,34.30,35.29,32.60,34.28,5567284.00,191166448.00
2016/02/29,33.18,34.00,30.85,30.85,5359419.00,168065232.00
2016/03/01,30.88,31.61,28.79,31.05,6259876.00,189504640.00
2016/03/02,30.83,32.50,30.20,32.29,7510021.00,235990416.00
2016/03/03,31.80,32.99,31.55,31.59,6628266.00,213465392.00
2016/03/04,31.11,31.37,28.63,29.08,6714392.00,201297648.00
2016/03/07,29.49,30.38,29.41,29.74,4680573.00,139661216.00
2016/03/08,29.39,29.50,27.77,29.19,5459058.00,155843264.00
2016/03/09,28.21,30.03,28.01,29.12,6307947.00,183494064.00
2016/03/10,28.99,29.50,28.10,28.23,4798857.00,137839536.00
2016/03/11,27.90,28.50,27.58,28.26,4014701.00,112780312.00
2016/03/14,28.65,29.78,28.60,29.37,6117431.00,179757440.00
